BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,MAIN_ADDRESS,SUBLOCALITY
Brown Harris Stevens,Townhouse for sale,2980000,6,3,3210,"253 Windsor Pl Unit TownhouseBrooklyn, NY 11215",Kings County
Compass,Townhouse for sale,1775000,6,4,4900,"642 W 207th StManhattan, NY 10034",New York
Compass,Townhouse for sale,14600000,6,3,6630,"122 W 73rd StManhattan, NY 10023",New York
Compass,Townhouse for sale,19995000,6,3,8300,"109 Waverly PlManhattan, NY 10011",New York
Compass,Townhouse for sale,6995000,6,6,3552,"74 Macdougal StManhattan, NY 10012",New York
Compass,Co-op for sale,7495000,6,4,2184.207862,"151 E 79th St Fl 11Manhattan, NY 10075",New York
Compass,Townhouse for sale,4000000,6,4,5854,"62 3rd StBrooklyn, NY 11231",Kings County
Compass,Townhouse for sale,1450000,6,4,2800,"575 E 28th StBrooklyn, NY 11210",Kings County
Compass,Townhouse for sale,13950000,6,6,6798,"135 E 19th StManhattan, NY 10003",New York
Compass,Condo for sale,1750000,6,3,3364,"1184 Nostrand AveBrooklyn, NY 11225",Kings County
Compass,For sale,3399000,6,4,5000,"168 Lefferts PlBrooklyn, NY 11238",Kings County
Compass,Townhouse for sale,1799000,6,4,3300,"17 Suydam St Unit MfBrooklyn, NY 11221",Kings County
Compass,Co-op for sale,17900000,6,4,2184.207862,"41 Central Park W Unit 11AManhattan, NY 10023",New York
Compass,Townhouse for sale,1495000,6,2,2184.207862,"28-16 37th StAstoria, NY 11103",Queens
Compass,Townhouse for sale,998000,6,3,2236,"690 Vermont StBrooklyn, NY 11207",Kings County
Compass,Townhouse for sale,3450000,6,4,4400,"215 W 138th StManhattan, NY 10030",New York
Compass,Multi-family home for sale,3200000,6,3,4360,"413 W 145th St Unit 2FAMILYManhattan, NY 10031",New York
Compass,Pending,4650000,6,3,4734,"168 Lafayette AveBrooklyn, NY 11238",Kings County
Compass,Pending,1599000,6,4,3690,"33-17 85th StJackson Heights, NY 11372",Queens
Compass,Townhouse for sale,4995000,6,3,7868,"325 E 14th StManhattan, NY 10003",New York
Compass,Condo for sale,8250000,6,6,3920,"306 Mott St Unit PhtriplexManhattan, NY 10012",New York
Compass,Townhouse for sale,2545000,6,2,3277,"303 Whitman DrBrooklyn, NY 11234",Kings County
Compass,Townhouse for sale,2545000,6,2,3277,"303 Whitman DrBrooklyn, NY 11234",Kings County
Century Homes Realty Group Llc,Multi-family home for sale,1099000,6,3,2018,"58-15 Granger StCorona, NY 11368",Queens
Coldwell Banker American Homes,Multi-family home for sale,1100000,6,3,2184.207862,"174 Essex StBrooklyn, NY 11208",Kings County
Coldwell Banker American Homes,Multi-family home for sale,1358000,6,3,2184.207862,"1016 Putnam AveBedford Stuyvesant, NY 11221",Kings County
Corcoran Brooklyn Heights,House for sale,2250000,6,4,2184.207862,"144 Nassau AveBrooklyn, NY 11222",Kings County
Corcoran Brooklyn Heights,Multi-family home for sale,6999000,6,3,2184.207862,"108 Willow StBrooklyn, NY 11201",Kings County
Corcoran Brooklyn Heights,Multi-family home for sale,1399995,6,6,2184.207862,"29 Thomas S Boyland StBrooklyn, NY 11233",Kings County
Corcoran Chelsea/Flatiron,House for sale,4195000,6,6,2184.207862,"9 Clinton StNew York, NY 10002",New York
Corcoran Park Avenue South,Townhouse for sale,25000000,6,6,2184.207862,"29 E 63rd StNew York, NY 10065",New York
Corcoran West Side,Multi-family home for sale,1250000,6,4,2184.207862,"85 Arlington AveBrooklyn, NY 11207",Kings County
Corcoran West Side,Co-op for sale,7500000,6,6,4200,"1045 Park Ave # 10ABNew York, NY 10028",New York
Corcoran West Side,Townhouse for sale,3500000,6,6,6000,"51 Hamilton TerNew York, NY 10031",New York
Corcoran Westside Columbus,Townhouse for sale,23900000,6,3,7110,"248 W 71st StNew York, NY 10023",New York
Douglas Elliman,Townhouse for sale,5995000,6,4,4000,"136 Kane StBrooklyn, NY 11231",Kings County
Douglas Elliman,Multi-family home for sale,885000,6,6,2680,"933 Fteley AveBronx, NY 10473",Bronx County
Douglas Elliman,House for sale,8999999,6,6,5500,"152 E 63rd StNew York, NY 10065",New York
Douglas Elliman,Multi-family home for sale,25750000,6,6,2184.207862,"17 E 76th StNew York, NY 10021",New York
Douglas Elliman,House for sale,14750000,6,6,8790,"7 E 69th StNew York, NY 10021",New York
Douglas Elliman,Multi-family home for sale,5950000,6,6,2184.207862,"416 E 50th StNew York, NY 10022",New York
Douglas Elliman,Pending,485000,6,3,2184.207862,"1311 Needham AveBronx, NY 10469",Bronx County
Douglas Elliman,Multi-family home for sale,1399000,6,2,2184.207862,"61-29 75th StMiddle Village, NY 11379",Queens
Douglas Elliman,Multi-family home for sale,1200000,6,6,5712,"71-12 66th StGlendale, NY 11385",Queens
E Realty International Corp,Multi-family home for sale,2498000,6,6,3184,"40-20 217th StBayside, NY 11361",Queens
Exp Realty,Multi-family home for sale,790000,6,3,2520,"78 Mountainview AveStaten Island, NY 10314",Richmond County
Exp Realty,Multi-family home for sale,1750000,6,3,2146,"767 47th StBrooklyn, NY 11220",Kings County
Exp Realty,Multi-family home for sale,3250000,6,4,3059,"68 Clifton PlBrooklyn, NY 11238",Kings County
Exp Realty,Multi-family home for sale,600000,6,2,1634,"1622 Adams StBronx, NY 10460",Bronx County
Exp Realty,Multi-family home for sale,1249999,6,3,3491,"5112 Post RdBronx, NY 10471",Bronx County
Exp Realty,Multi-family home for sale,899975,6,3,1952,"861 E 231st StBronx, NY 10466",Bronx County
Exp Realty,Multi-family home for sale,700000,6,2,3053,"229 W Tremont Ave Unit ABronx, NY 10453",Bronx County
Exp Realty,House for sale,850000,6,4,2886,"1358 Norton DrFar Rockaway, NY 11691",Queens
Exp Realty,Multi-family home for sale,1200000,6,4,2808,"4036 Bell AveBronx, NY 10466",Bronx County
Exp Realty,Multi-family home for sale,1390000,6,6,2245,"104-30 219th StJamaica, NY 11429",Queens
Exp Realty,Multi-family home for sale,1849000,6,3,2184.207862,"212-15 35th AveBayside, NY 11361",Queens
Keller Williams Realty Landmark Ii,Multi-family home for sale,1250000,6,3,3312,"95-18 42 AveElmhurst, NY 11373",Queens
Keller Williams Realty Landmark Ii,Multi-family home for sale,1200000,6,3,2184.207862,"86-30 91st StWoodhaven, NY 11421",Queens
Keller Williams Realty Landmark Ii,Multi-family home for sale,1200000,6,3,2184.207862,"86-30 91st StWoodhaven, NY 11421",Queens
Keller Williams Nyc,Townhouse for sale,3800000,6,4,3340,"464 5th StBrooklyn, NY 11215",Kings County
Keller Williams Nyc,Multi-family home for sale,1900000,6,4,2565,"794 Bergen StBrooklyn, NY 11238",Kings County
Keller Williams Nyc,Townhouse for sale,3700000,6,4,2400,"14 Fillmore PlBrooklyn, NY 11211",Kings County
Keller Williams Realty Greater Nassau,House for sale,4500000,6,4,2184.207862,"147-21 14th AveWhitestone, NY 11357",Queens
Keller Williams Realty Greater Nassau,House for sale,2299000,6,4,2184.207862,"99-07 70th AveForest Hills, NY 11375",Queens
Keller Williams Rlty Landmark,Pending,1848888,6,4,3234,"85-26 Edgerton BlvdJamaica, NY 11432",Queens
Momentum Real Estate Llc,Multi-family home for sale,898000,6,3,2100,"15 Spratt AveStaten Island, NY 10306",Richmond County
"Nest Seekers International, Midtown",Condo for sale,50000000,6,6,6569,"100 Vandam St Apt 20ANew York, NY 10013",New York
"Nest Seekers International, Midtown",Condo for sale,11500000,6,6,4908,"522 W 29th St Unit 3ABNew York, NY 10001",New York
Re Max Edge,House for sale,2250000,6,4,3432,"2635 E 28th StBrooklyn, NY 11235",Kings County
Re Max Edge,House for sale,1080000,6,3,3600,"47 Wheeler AveStaten Island, NY 10314",Richmond County
Re Max Edge,Multi-family home for sale,1998000,6,3,3192,"578 Ovington AveBrooklyn, NY 11209",Kings County
Re Max Elite,Pending,1299999,6,6,3608,"557 Beach 129th StQueens, NY 11694",Queens
Re Max Elite,House for sale,1388800,6,4,2146,"37 Douglas RdStaten Island, NY 10304",Richmond County
Re Max Elite,Multi-family home for sale,995000,6,3,2125,"52 28th AveBrooklyn, NY 11214",New York
Re Max Real Estate Professionals,House for sale,1439000,6,4,1440,"1019 58th StBrooklyn, NY 11219",Kings County
Re Max Real Estate Professionals,Multi-family home for sale,1499000,6,2,3144,"338 77th StBrooklyn, NY 11209",Kings County
Re Max Real Estate Professionals,Multi-family home for sale,2100000,6,2,2720,"1068 51st StBrooklyn, NY 11219",Kings County
"Robert Defalco Realty, Inc.",House for sale,545000,6,3,1344,"46 Lincoln AveStaten Island, NY 10306",Richmond County
"Robert Defalco Realty, Inc.",Multi-family home for sale,1275000,6,6,2500,"595 Sinclair AveStaten Island, NY 10312",Richmond County
"Robert Defalco Realty, Inc.",Contingent,1099000,6,6,3219,"111 Highland RdStaten Island, NY 10308",Richmond County
"Robert Defalco Realty, Inc.",Multi-family home for sale,1099000,6,6,3816,"730 Bay StStaten Island, NY 10304",Richmond County
Sotheby'S International Realty,Condo for sale,14995000,6,3,8500,"360 Furman St Apt 1216Brooklyn, NY 11201",Brooklyn
Sotheby'S International Realty,Townhouse for sale,11900000,6,3,9075,"328 W 108th StNew York, NY 10025",New York
Sotheby'S International Realty,Co-op for sale,18000000,6,6,2184.207862,"640 Park Ave Fl 3New York, NY 10065",New York
Sotheby'S International Realty,Townhouse for sale,11950000,6,6,5336,"27 E 73rd StNew York, NY 10021",New York
Sotheby'S International Realty,Townhouse for sale,2695000,6,6,4720,"327 Convent AveNew York, NY 10031",New York
Sowae Corp,Multi-family home for sale,309000,6,2,2184.207862,"2918 Brookhaven AveFar Rockaway, NY 11691",Queens
Sowae Corp,House for sale,580000,6,3,2940,"801 Thomas S Boyland StBrooklyn, NY 11212",Kings County
Winzone Realty Inc,Multi-family home for sale,1248000,6,3,2400,"2532 E 26th StBrooklyn, NY 11235",Kings County
Winzone Realty Inc,Multi-family home for sale,1788000,6,6,2184.207862,"136-08 Elder AveFlushing, NY 11355",Queens
Winzone Realty Inc,Multi-family home for sale,1348000,6,3,2184.207862,"112-18 38 AveCorona, NY 11368",Queens
Nobroker,Pending,4800000,6,3,3958,"1151 83rd StBrooklyn, NY 11228",Kings County
Brown Harris Stevens,Townhouse for sale,25000000,7,9,2184.207862,"7 E 88th St Unit TownhouseManhattan, NY 10128",New York
Compass,Co-op for sale,3499000,7,9,6000,"190 E 72nd St Units 23C & 24ABCManhattan, NY 10021",New York
Corcoran East Side,House for sale,24500000,7,9,8400,"52 E 66th StNew York, NY 10065",New York
Corcoran East Side,Townhouse for sale,24800000,7,9,2184.207862,"45 E 74th StNew York, NY 10021",New York
Serhant,Townhouse for sale,19995000,7,9,8757,"80 Washington PlNew York, NY 10011",New York
Sotheby'S International Realty,Co-op for sale,15000000,7,9,2184.207862,"895 Park Ave # 6 & 7ANew York, NY 10075",New York
Brown Harris Stevens,Condo for sale,17500000,7,4,6300,"140 Franklin St Apt 2BManhattan, NY 10013",New York
Brown Harris Stevens,Townhouse for sale,3500000,7,4,2184.207862,"2115 Fifth Ave Unit TownhouseManhattan, NY 10035",New York
Brown Harris Stevens,Townhouse for sale,10995000,7,6,9000,"318 W 81st St Unit TownhouseManhattan, NY 10024",New York
Compass,Townhouse for sale,13995000,7,3,9026,"18 Prospect Park WBrooklyn, NY 11215",Kings County
Compass,Townhouse for sale,25000000,7,3,20000,"11 Hubert StManhattan, NY 10013",New York
Compass,Townhouse for sale,1650000,7,6,2184.207862,"525 W 150th StManhattan, NY 10031",New York
Compass,Townhouse for sale,2050000,7,4,5200,"213 E 120th StManhattan, NY 10035",New York
Compass,Townhouse for sale,2995000,7,3,4100,"497 Madison StBrooklyn, NY 11221",Kings County
Compass,Townhouse for sale,5800000,7,6,6360,"39 S Portland AveBrooklyn, NY 11217",Kings County
Compass,Townhouse for sale,10495000,7,4,5100,"48 Garden PlBrooklyn, NY 11201",Kings County
Corcoran Park Slope,Pending,1800000,7,4,2832,"729 E 18th StBrooklyn, NY 11230",Kings County
Corcoran Park Slope,Pending,1800000,7,4,2832,"729 E 18th StBrooklyn, NY 11230",Kings County
Douglas Elliman,House for sale,8500000,7,6,7000,"19 Vestry StNew York, NY 10013",New York
Douglas Elliman,Townhouse for sale,24990000,7,6,8500,"6 Sutton SqNew York, NY 10022",New York
Douglas Elliman,Townhouse for sale,19995000,7,6,8200,"14 E 81st StNew York, NY 10028",New York
E Realty International Corp,Multi-family home for sale,1250000,7,3,1800,"2528 West StBrooklyn, NY 11223",Kings County
E Realty International Corp,Multi-family home for sale,1690000,7,6,4600,"56-11 Van Cleef StCorona, NY 11368",Queens
E Realty International Corp,Multi-family home for sale,1690000,7,6,4600,"56-09 Van Cleef StCorona, NY 11368",Queens
E Realty International Corp,Multi-family home for sale,1280000,7,6,2460,"86-05 91st AveWoodhaven, NY 11421",Queens
Keller Williams Nyc,Townhouse for sale,3200000,7,4,2976,"140 Hoyt StBrooklyn, NY 11217",Kings County
Keller Williams Rlty Landmark,Multi-family home for sale,1350000,7,4,2800,"94-35 Corona AveElmhurst, NY 11373",Queens
"Nest Seekers International, Midtown",Townhouse for sale,24950000,7,6,12000,"6 E 69th StNew York, NY 10021",New York
"Nest Seekers International, Midtown",Townhouse for sale,24950000,7,6,12000,"6 E 69th StNew York, NY 10021",New York
"Nest Seekers International, Midtown",House for sale,10250000,7,6,5200,"1211 Park AveNew York, NY 10128",New York
Re Max Edge,Multi-family home for sale,1449000,7,3,2400,"422 43rd StBrooklyn, NY 11232",Kings County
Re Max Edge,House for sale,999000,7,4,2000,"33 Avenue XBrooklyn, NY 11223",Kings County
Re Max Edge,Multi-family home for sale,1550000,7,3,2024,"6741 Colonial RdBrooklyn, NY 11220",Kings County
Re Max Edge,Pending,1149000,7,4,3617,"1949 Benedict AveBronx, NY 10462",Bronx County
Re Max Edge,Multi-family home for sale,1590000,7,4,1739,"144 Bay 50th StBrooklyn, NY 11214",New York
Re Max Elite,Pending,1649000,7,2,3162,"628 56th StBrooklyn, NY 11220",Kings County
Re Max Real Estate Professionals,Multi-family home for sale,1850000,7,3,2240,"1517 66th StBrooklyn, NY 11219",Kings County
"Robert Defalco Realty, Inc.",House for sale,6800000,7,3,5130,"131 Cliffwood AveStaten Island, NY 10304",New York
"Robert Defalco Realty, Inc.",House for sale,2699000,7,6,11250,"100 Wadsworth RdStaten Island, NY 10305",Richmond County
"Robert Defalco Realty, Inc.",House for sale,2699000,7,6,11250,"100 Wadsworth RdStaten Island, NY 10305",Richmond County
Sotheby'S International Realty,Townhouse for sale,55000000,7,3,14175,"5 E 64th StNew York, NY 10065",New York
Winzone Realty Inc,Multi-family home for sale,1770000,7,4,2184.207862,"924 129th StCollege Point, NY 11356",Queens
Winzone Realty Inc,Multi-family home for sale,1880000,7,2,3240,"415 72nd StBrooklyn, NY 11209",Kings County
Winzone Realty Inc,House for sale,3399000,7,3,3446,"119-12 83rd AveKew Gardens, NY 11415",Queens
Brown Harris Stevens,Townhouse for sale,10500000,8,9,7040,"115-117 W 87th St Unit TownhouseManhattan, NY 10024",New York
Corcoran East Side,Multi-family home for sale,10000000,8,9,2184.207862,"35 W 11th StNew York, NY 10011",New York
Douglas Elliman,Multi-family home for sale,19995000,8,9,8900,"32 E 22nd StNew York, NY 10010",New York
Re Max Real Estate Professionals,Multi-family home for sale,2499000,8,9,3700,"444 78th StBrooklyn, NY 11209",Kings County
Re Max Real Estate Professionals,Multi-family home for sale,2499000,8,9,3700,"444 78th StBrooklyn, NY 11209",Kings County
Serhant,Condo for sale,195000000,8,9,17545,"Central Park Tower Penthouse-217 W 57th New York St Unit PenthouseNew York, NY 10019",New York
Sotheby'S International Realty,Townhouse for sale,8750000,8,9,5000,"241 W 4th StNew York, NY 10014",New York
Compass,Townhouse for sale,5500000,8,6,5925,"34 MT Morris Park WManhattan, NY 10027",New York
Compass,Multi-family home for sale,4999000,8,6,4120,"458 W 51st StManhattan, NY 10019",New York
Compass,Townhouse for sale,3500000,8,6,4952,"336 Convent Ave Unit MltfmlyManhattan, NY 10031",New York
Compass,Multi-family home for sale,1850000,8,4,5000,"216 E 117th StManhattan, NY 10035",New York
Compass,Townhouse for sale,10750000,8,3,7327,"141 E 63rd StManhattan, NY 10065",New York
Century Homes Realty Group Llc,Multi-family home for sale,1599999,8,4,2184.207862,"64-17 35 AveWoodside, NY 11377",Queens
Corcoran Brooklyn Heights,Pending,5895000,8,6,6312,"219 Frost StBrooklyn, NY 11211",Kings County
Corcoran Brooklyn Heights,Pending,3250000,8,6,2184.207862,"1123 Albemarle RdBrooklyn, NY 11218",Kings County
Corcoran Soho,For sale,2700000,8,4,2184.207862,"122 Willoughby AveBrooklyn, NY 11205",Kings County
Douglas Elliman,Multi-family home for sale,2100000,8,4,3750,"958 Madison StBrooklyn, NY 11221",Kings County
Douglas Elliman,Multi-family home for sale,5995000,8,6,6500,"176 Washington ParkBrooklyn, NY 11205",Kings County
Douglas Elliman,House for sale,4900000,8,3,9000,"5040 Goodridge AveBronx, NY 10471",Bronx County
Douglas Elliman,House for sale,2500000,8,4,6425,"14 Stuyvesant AveBrooklyn, NY 11221",Kings County
E Realty International Corp,Multi-family home for sale,1598000,8,6,2184.207862,"59-20 Xenia StCorona, NY 11368",Queens
E Realty International Corp,Multi-family home for sale,1960000,8,6,2184.207862,"71-60 163rd StFresh Meadows, NY 11365",Queens
Exp Realty,Multi-family home for sale,1499999,8,6,2184.207862,"191 Wyckoff AveBrooklyn, NY 11237",Kings County
Exp Realty,Multi-family home for sale,1499999,8,6,2184.207862,"191 Wyckoff AveBrooklyn, NY 11237",Kings County
Exp Realty,Multi-family home for sale,1235000,8,6,2538,"235-18 147 RdRosedale, NY 11422",Queens
Exp Realty,Multi-family home for sale,900000,8,6,2028,"99 W 163rd StBronx, NY 10452",Bronx County
Keller Williams Realty Greater Nassau,Multi-family home for sale,849000,8,3,4428,"660 Magenta StBronx, NY 10467",Bronx County
Re Max Real Estate Professionals,Multi-family home for sale,2300000,8,6,4000,"123 Bay 10th StBrooklyn, NY 11228",Kings County
Re Max Real Estate Professionals,Multi-family home for sale,2999000,8,3,6000,"7923 12th AveBrooklyn, NY 11228",Kings County
"Robert Defalco Realty, Inc.",House for sale,2580000,8,3,6493,"60 Lyman PlStaten Island, NY 10304",Richmond County
"Robert Defalco Realty, Inc.",Multi-family home for sale,949000,8,3,3500,"90 Fillmore StStaten Island, NY 10301",Richmond County
"Robert Defalco Realty, Inc.",Multi-family home for sale,1739888,8,3,3375,"1938 Bay Ridge AveBrooklyn, NY 11204",Kings County
Serhant,Townhouse for sale,26000000,8,6,10940,"23 E 67th StNew York, NY 10065",New York
Sotheby'S International Realty,Townhouse for sale,1250000,8,3,2184.207862,"246 E 58th St # ThNew York, NY 10022",New York
